site_root,html_file,kind,original_ref,absolute_url,local_file,status,bytes,error
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,../../assets/js/jquery.min-c8a53ae4de.js,skipped_existing,87553,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,../../assets/js/99b28895640018f0-header.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,css,https://ionutojica.ro/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1778355096,https://ionutojica.ro/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1778355096,../../assets/css/et-divi-customizer-global.min-300c186e39.css,skipped_existing,5253,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,css,https://ionutojica.ro/wp-content/et-cache/2448/et-core-unified-tb-4691-deferred-2448.min.css?ver=1778395911,https://ionutojica.ro/wp-content/et-cache/2448/et-core-unified-tb-4691-deferred-2448.min.css?ver=1778395911,../../assets/css/et-core-unified-tb-4691-deferred-2448.min-443c750cd3.css,ok,11014,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/82ec3d3c84390a2e-instantpage.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/82ec3d3c84390a2e-instantpage.js,../../assets/js/82ec3d3c84390a2e-instantpage.js,skipped_existing,2977,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/6a358f5f1ef52298-footer.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/6a358f5f1ef52298-footer.js,../../assets/js/6a358f5f1ef52298-footer.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-includes/js/comment-reply.min.js?ver=6.9.4,https://ionutojica.ro/wp-includes/js/comment-reply.min.js?ver=6.9.4,../../assets/js/comment-reply.min-cf0506e196.js,skipped_existing,3026,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.5,https://ionutojica.ro/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.5,../../assets/js/scripts.min-4a1d1f4553.js,skipped_existing,274461,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/b6a40b8c22e5dd0e-smoothscroll.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/b6a40b8c22e5dd0e-smoothscroll.js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,skipped_existing,5644,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.5,https://ionutojica.ro/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.5,../../assets/js/jquery.fitvids-4a1d1f4553.js,skipped_existing,3349,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\invata-catia-v5-de-la-zero.html,js,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/scripts/frontend-bundle.min.js?ver=1.2.9.5,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/scripts/frontend-bundle.min.js?ver=1.2.9.5,../../assets/js/frontend-bundle.min-0b9ad90b74.js,skipped_existing,6155,
